age,id,became_member_on,income,F,M,O,no_gender,orig_id
67,4887,20161106,88000.0,0,1,0,0,27955fd02c4249469d4a74cc5475029c
53,4888,20161122,53000.0,1,0,0,0,fc461f072d524298a4bba5550841e92b
30,4889,20170307,42000.0,0,1,0,0,d6fca8c5fd134e2b8b6d5e79cbaaab81
79,4890,20170730,78000.0,0,1,0,0,6cbe797a80d348d1a927031aa4e3ab5e
44,4891,20180202,55000.0,0,1,0,0,dbea06b9b454403db6bda62b983b337b
67,4892,20170914,72000.0,0,1,0,0,2cb270bb65c04a3c8af51fcdb47f3388
42,4893,20171106,32000.0,0,1,0,0,c6604288d28148fbae794d079e6d7623
27,4894,20160322,40000.0,0,1,0,0,6563b069be9741189ad1ebed59ed1b4c
83,4895,20180430,54000.0,0,1,0,0,6c59b151e1c04bc9970b0ed30d82f0ac
48,4896,20150905,98000.0,0,1,0,0,1b1ca1a1ece440c7aac02b9f7ccf2f5a
52,4897,20171129,81000.0,1,0,0,0,94319e8f726e4403bb8d9cdfbc57062f
48,4898,20170531,69000.0,0,1,0,0,e93328e346df40dcaa64e659bbd0fbaf
37,4899,20170114,59000.0,0,1,0,0,d1d3790e548e444fa3c8321bd38c4cd7
41,4900,20160124,50000.0,0,1,0,0,f79cdf82289a439d973bb9c2c6c83c93
36,4901,20171216,54000.0,0,1,0,0,cda2f964e6464b619519ee02445bb652
72,4902,20180227,65000.0,0,1,0,0,37dfdf86ca2044d4a4e0a2eb2904c12c
66,4903,20160316,79000.0,1,0,0,0,ba53b4bec7f3472ba8efdff427739fb9
59,4904,20171128,74000.0,0,1,0,0,cbe1a16150674b5995396785280399c0
54,4905,20160316,70000.0,0,1,0,0,f4994572197d4310bf922576d5a8d132
41,4906,20150903,34000.0,0,1,0,0,fe245b31d1334751906c8ce0cd833a64
83,4907,20151129,73000.0,1,0,0,0,a9b0ed59ea614d80a17a5d436d887779
80,4908,20171123,58000.0,1,0,0,0,8f3d34f0adde4c659a1d8ab887637ba5
72,4909,20160303,64000.0,0,1,0,0,418a662338a24c1281854e49bfd9269e
21,4910,20180502,35000.0,0,1,0,0,f83716ec38f44f03804f1263822faa62
52,4911,20170606,85000.0,1,0,0,0,fd66b15232a6437c86ad584849360e6f
65,4912,20150107,87000.0,0,1,0,0,06d95051c47a42f1a0704fca3be979be
60,4913,20161030,33000.0,0,1,0,0,6c1f1d11a0f344a58559c93bf519963f
0,4914,20170930,,0,0,0,1,7dad548ac52b4e23808b2457bd4a9143
49,4915,20161109,53000.0,0,1,0,0,79ea356b335a4afc937872d51d604065
51,4916,20160312,56000.0,1,0,0,0,0b1b8fa8117043b09e75518860f3ee8d
57,4917,20160924,110000.0,1,0,0,0,e8f98ab623ad4a8aadd5c9da987098e0
65,4918,20160214,75000.0,1,0,0,0,57ef306fc0524abcabbb59f074dc5490
65,4919,20161126,65000.0,1,0,0,0,e08c38ea6ccb4f668dbc3ae92731203d
49,4920,20180527,73000.0,1,0,0,0,4fe634565ad74b97b8b1412ca69914d6
61,4921,20170927,41000.0,0,1,0,0,de6d32c7aa4442dd908c9fd65e3de5e1
51,4922,20131007,54000.0,0,1,0,0,8a2a5663b6f7405a9ac33e3370701f28
0,4923,20160503,,0,0,0,1,511d8232e384437b99268226c8a5bb95
38,4924,20180319,48000.0,1,0,0,0,6b953f2664034c1cbdfbfdc6c81a7707
75,4925,20180421,61000.0,0,1,0,0,ebfda7cb657c4e068237f7f0e47850ed
73,4926,20131114,45000.0,0,1,0,0,6eaa05f587bb47d4aaec6b8adf978501
55,4927,20180616,69000.0,0,1,0,0,d5e0fe6f211140e5973cf8b9a14da12d
67,4928,20171226,91000.0,0,1,0,0,87baffa663b24a639035a82459834c62
57,4929,20171111,84000.0,1,0,0,0,13848328f35a4366919ac44f579eadd2
26,4930,20180510,69000.0,0,1,0,0,6d1b4ddc6746413e94754ee176a20ac6
61,4931,20160206,65000.0,0,1,0,0,e1dc82d60ba143359639a79f6b9827f5
28,4932,20180116,48000.0,0,1,0,0,b53485486c7946fdb4bfb5230bb300e7
50,4933,20170926,65000.0,1,0,0,0,becef38967024b94a5287c833827daa1
38,4934,20151021,38000.0,1,0,0,0,60d0b2ba8ea3482f894c634b80801631
24,4935,20170930,39000.0,0,1,0,0,e2bf90d0b5ec4155a65ebbe0bf2dbe00
29,4936,20160619,33000.0,1,0,0,0,aac15edd62e6480c86fc4069ea5af646
90,4937,20151002,78000.0,1,0,0,0,dec5637810024beb819c5051826af287
85,4938,20161207,88000.0,1,0,0,0,43a2fb8785594b128e771ca380718e90
43,4939,20171204,79000.0,1,0,0,0,641eff6a55404458899c9ed37ca9f4b9
64,4940,20170110,88000.0,0,1,0,0,ddd34708aaa24917b747e9d0b4a37fb5
0,4941,20171225,,0,0,0,1,5a2e7b544b5b43e98e6eec69c3e6a21c
38,4942,20170909,96000.0,0,1,0,0,c54fefd48d9e4a049023083b72946c74
48,4943,20170618,45000.0,1,0,0,0,34a1ee1454ef46d0b02567e8bb5f65a7
57,4944,20170823,91000.0,0,0,1,0,bc174ac4b14446808e87c565f28cb51c
63,4945,20180517,60000.0,0,1,0,0,e2456738f21048aeb648fe2388907df9
63,4946,20150803,92000.0,1,0,0,0,5282271a59824265a35c85cbc68f6191
56,4947,20160810,63000.0,0,1,0,0,7b83fb0794de40ea850c6c6653fcf244
70,4948,20170819,51000.0,0,1,0,0,8df451b46a79479e8235ff07fe15871f
32,4949,20171023,40000.0,0,1,0,0,a2d3f996f0434f09add121813a3d43d6
80,4950,20180602,112000.0,0,1,0,0,18f86ba6bba845f9bd35931e12122a16
87,4951,20171106,83000.0,1,0,0,0,2af6c4b492064929ad2089ec418ceab1
55,4952,20150623,58000.0,0,1,0,0,038d32f25cff4833ab44c5123e42583a
25,4953,20180529,73000.0,0,1,0,0,91a2c0a57b2049a3b0b8ea809e9273b5
0,4954,20160219,,0,0,0,1,2d34608251f544bab8cc9c888d979037
62,4955,20180519,64000.0,0,1,0,0,a4f4ab48d79a4c2b9d9b6d70b987ea46
53,4956,20170801,46000.0,1,0,0,0,9dbd34ffdd4e48be8ba579fa967c290d
0,4957,20180306,,0,0,0,1,fe4e1ca704f5436ab5a213740e855925
19,4958,20170427,44000.0,0,1,0,0,2dc4ef0c0d1047ed81645078844b2e06
47,4959,20170519,42000.0,1,0,0,0,7cf6b89464fb460c9b3a2458d2471ab7
58,4960,20180321,78000.0,0,1,0,0,1250358a301d4494807df7e9ffc18fa9
54,4961,20170827,45000.0,0,1,0,0,8c18d9d758494534ba01b9de03439411
60,4962,20160625,52000.0,0,1,0,0,a7e623710cb34e99bbcb747ed7b5022a
83,4963,20170312,60000.0,0,1,0,0,5c98968403e94c7e8aa98086655554bf
82,4964,20170822,65000.0,1,0,0,0,5871252c52ca470ea8ebddc48f0ea988
49,4965,20180125,41000.0,0,1,0,0,fea18d5354c44e79a321936e7938168d
49,4966,20180612,68000.0,0,1,0,0,52795bbd3ca440acb6c213dc17628b99
73,4967,20160807,57000.0,0,1,0,0,06647904f5c84f299ec20efa1cf923f4
0,4968,20170424,,0,0,0,1,10959e2d58c44e619045135b32b4f255
50,4969,20180707,87000.0,1,0,0,0,5433b75812d94a7faf79c6b81a10c506
32,4970,20151208,48000.0,1,0,0,0,588ef63b83604b9985a4d90f5033fe86
52,4971,20160614,64000.0,1,0,0,0,478ab63a6e7049678c89fbc616fc14dc
0,4972,20150903,,0,0,0,1,222ba48d2c664296a265201b7b7b6089
45,4973,20180222,42000.0,1,0,0,0,dc9685d8f9da415a805aca82c02f4b92
85,4974,20171031,90000.0,1,0,0,0,3f820d0634534281bc4b26dfc721806b
73,4975,20180515,38000.0,0,1,0,0,3cc1e660bd3b48ad903ba2c6550c84ba
20,4976,20160522,64000.0,1,0,0,0,b9f66dfe212c45338adfab7ff215e362
22,4977,20171017,53000.0,0,1,0,0,9163e597059d49aa8e3d3428d3fbb35a
43,4978,20160119,68000.0,1,0,0,0,7aec89b2f28d41bb963701d1c501f39f
67,4979,20171019,56000.0,1,0,0,0,c2d87bae72634846951d966347e1d0b7
70,4980,20160712,81000.0,1,0,0,0,7d13a4dbfdba4791a52aae70f57e9551
72,4981,20170606,74000.0,1,0,0,0,2eb00c21064745de9a81539ded506dca
44,4982,20160111,42000.0,1,0,0,0,fd42bbc45f1d4d8e894977933122760b
0,4983,20160914,,0,0,0,1,47e7f9c17bbe4562b6e85b8136a1c9a0
0,4984,20160528,,0,0,0,1,28ddc2fd0f9344008828d2fd1d846e24
47,4985,20150223,70000.0,0,1,0,0,2be369a184c5446da2ac9563b36370b9
75,4986,20171103,99000.0,1,0,0,0,384e45d8529446baa852dd8e24767054
27,4987,20170825,55000.0,0,1,0,0,37b5aee227434185b8f4a4ba716a033f
66,4988,20160529,99000.0,1,0,0,0,eba0f52ba2e8432ebc1ab6ac13af7768
38,4989,20180312,35000.0,0,1,0,0,23a674ce0edb4458a1d8fdb1d8ed067c
89,4990,20160131,119000.0,0,1,0,0,35b3a8920b38468e89f73cb2a034c24a
73,4991,20140922,56000.0,1,0,0,0,e75f73fab8ce4fd2a90108fd190fc676
22,4992,20180426,32000.0,1,0,0,0,2702f042f8f7405893d0c562e9813342
90,4993,20171029,66000.0,1,0,0,0,5164a5b8f90d4d4d8404d645af18193d
29,4994,20151130,44000.0,0,1,0,0,7348577e36674179a876f247204655b4
51,4995,20150829,92000.0,1,0,0,0,84a6a4196352468bbd9f59c830f7c5da
0,4996,20171130,,0,0,0,1,a3e1d4763dfd4b44bae6fc219c9b2681
0,4997,20161028,,0,0,0,1,22588cd5f5e14859b153c7e9221085bd
76,4998,20171118,34000.0,0,1,0,0,96a2c9f3b1ab4b2cb48d65f03f0a9ff4
46,4999,20160713,70000.0,1,0,0,0,cb96e2ccccca4921bca1de8f5f5e51e4
53,5000,20180412,91000.0,1,0,0,0,25417089cb08467a94811abf01e1796f
67,5001,20171224,85000.0,1,0,0,0,4ddaa5065f754bf19f90a87af8f448f5
53,5002,20171123,74000.0,1,0,0,0,0b54aa822f7b44e6b023cea1a0e8d8a0
71,5003,20170824,73000.0,0,1,0,0,fcab32332c634fee9b3c5776afbca109
35,5004,20180621,53000.0,0,1,0,0,9049d32b67484ca3b4e64b6fe134bd17
64,5005,20171017,63000.0,0,1,0,0,7c93c4f106ce44c588022a2aa08df8ca
95,5006,20180725,41000.0,1,0,0,0,67b61dd5047246a99a5966acd9253f0f
65,5007,20170914,57000.0,0,1,0,0,43d7a676c9a443c68dd2213c2243de66
78,5008,20140909,64000.0,0,1,0,0,f036408e1fee4240b1615b1e4b3b5ced
49,5009,20140919,33000.0,0,1,0,0,ae042c0c47e142238b09f90e367d5c05
54,5010,20170425,75000.0,0,1,0,0,fdf46baf397041ccbff333b3ab1001f3
67,5011,20130805,97000.0,0,1,0,0,d8f2763e76bb4f1fb27d7a595f5deff7
62,5012,20170131,43000.0,1,0,0,0,b8eb6d3dd3954878b567517f65111919
35,5013,20171026,61000.0,0,1,0,0,738943cdecfd4534853c159569fa9e49
73,5014,20151009,55000.0,1,0,0,0,a031b6fb8f414f6287d6359150be21c7
23,5015,20151122,31000.0,1,0,0,0,181a9ffd330e4f89a93a812ae2653880
88,5016,20170927,52000.0,0,1,0,0,3e517aecc99e4a6caa35ab6253df51ff
74,5017,20160327,92000.0,1,0,0,0,5cbf9a8a153249c19534afd142693483
57,5018,20140603,55000.0,0,1,0,0,377b9773bf3945589b144f0feabeccbb
53,5019,20171006,80000.0,0,1,0,0,83a9176f7ea9473fb8b93dcac68003e5
50,5020,20180606,37000.0,0,1,0,0,0514e61ffb1c4b52b8f0bf5ed2a348c7
25,5021,20180721,45000.0,0,1,0,0,2c240a2c74d5450e9c32dacc88ab7cff
60,5022,20171214,69000.0,1,0,0,0,1281df3965944f7391bac503fda3eb4a
40,5023,20140524,33000.0,1,0,0,0,9831341c3d0840219ce2b4cd6ac0dd54
63,5024,20140120,79000.0,0,1,0,0,86d160e4f466409d92e666a945268a89
80,5025,20170622,79000.0,1,0,0,0,f6f6b5fdeee942ff832210ca564605dd
69,5026,20180225,46000.0,0,0,1,0,ec5220b1f125408fa76426bb33f54b7e
29,5027,20170817,50000.0,0,1,0,0,d5d85629a78d4d4ab844e9d4f730c5a8
51,5028,20171108,70000.0,1,0,0,0,2712ab2dbb1d412aa69adba136ef2f7c
57,5029,20160326,74000.0,1,0,0,0,96a6e617b223498f8ace97f40a44403a
50,5030,20160822,106000.0,1,0,0,0,fc70e24adcad4a61962e04e851363a3d
0,5031,20170521,,0,0,0,1,62964b89979b4e91b8d33ff7d2cf4e86
62,5032,20180625,46000.0,0,1,0,0,c854415dc979460c9b0e8fbfe52e2b87
20,5033,20170802,58000.0,0,1,0,0,39d20ed2014a4631812f12548621e5bb
63,5034,20160213,34000.0,1,0,0,0,61dc3aeeb2264c6288b702608e50813f
30,5035,20160607,49000.0,0,1,0,0,0d8ed206607c4ff98c9222339de108f2
26,5036,20171023,48000.0,1,0,0,0,ec20ec49794548afa0e3c10ddf7aab5a
62,5037,20170503,64000.0,1,0,0,0,74c1406fb3ea45eb9fe5c9cce54243ea
25,5038,20170423,32000.0,0,1,0,0,6aebaf984fd845acaad2aa4de51c362e
0,5039,20180607,,0,0,0,1,22ada0ed66d34eb19a42463454b9e75c
28,5040,20171105,43000.0,1,0,0,0,059df2ccba4a442eb5537fbd8519569b
68,5041,20160316,89000.0,1,0,0,0,47ce5043eeb2422b99445aae29a50e24
0,5042,20161030,,0,0,0,1,dd5193766e734094bdc27005f9433648
75,5043,20140203,92000.0,0,1,0,0,fcaba919f6c6468aa7bf25a66c8696bc
26,5044,20180707,70000.0,0,1,0,0,ed127151cf1c4c70bcb2c9a50ce749c8
52,5045,20151207,54000.0,1,0,0,0,dc3c8a1742314e6981a2afdb83584dbf
54,5046,20161020,113000.0,0,1,0,0,af65587f707a47439462c90d0564ee43
79,5047,20161125,101000.0,0,1,0,0,99e14ce9b74e4742abe3394dc3a81d75
28,5048,20180702,47000.0,0,1,0,0,1c04235d9afb4f098436aa8d8cb2589a
55,5049,20151009,62000.0,0,1,0,0,609a44418b6a44baa130521d083c78c1
27,5050,20180112,59000.0,0,1,0,0,55b54d41425842879fa466286364dfcd
21,5051,20150123,36000.0,1,0,0,0,570a49383dce4bd59f2c3212fff57036
61,5052,20180318,64000.0,1,0,0,0,9281788a6aec48f3b9c3cc7076c0067b
40,5053,20160721,59000.0,0,1,0,0,9990ee23425a462db0ec15a9b327d35d
67,5054,20180119,36000.0,0,1,0,0,43a1ff5a741c499b91b6c026d0d93f81
66,5055,20171214,88000.0,1,0,0,0,563a535e24da4c248b9c7c9a181b77a8
55,5056,20171116,31000.0,0,1,0,0,9ca7ccb9ef3e44b4af85e8cfe3c15694
70,5057,20151025,46000.0,0,1,0,0,9be805c5483648bdb194ecc63b502f4c
19,5058,20160730,62000.0,1,0,0,0,e4762356dd2a488bb6e0733a06469078
55,5059,20160618,78000.0,1,0,0,0,22c01c0918664a3788e4dbbac842936d
54,5060,20180112,63000.0,0,1,0,0,f136a036cafd4d22a39eeb3402c8559b
67,5061,20170324,66000.0,0,1,0,0,ae446077b3294f60bd40a5757d537744
0,5062,20171209,,0,0,0,1,a0cf2983634744b09f7b2a05a85d869a
35,5063,20170208,41000.0,1,0,0,0,329baea6cdfe4b42ac0479f38a0e50ad
57,5064,20171021,87000.0,0,0,1,0,f7a03e03b6454a2d9c4a6c96c53a798a
62,5065,20160205,99000.0,1,0,0,0,fb31984c46b1429aaae7c5ed877e5f98
32,5066,20170906,35000.0,0,1,0,0,c4875ed3bb9e4823bdd7ab5171326dbb
43,5067,20170812,68000.0,0,1,0,0,aa4d0ea86b1b4689a0a49a9290b43e85
19,5068,20180209,49000.0,0,1,0,0,55b7b860b3f14ff1bb7e317532de78d0
46,5069,20171119,51000.0,0,1,0,0,3d0fece0ce584b8c9a2820da552fdbab
70,5070,20180617,43000.0,0,1,0,0,f5f6af4cc5a7447eb374ee7376e58359
82,5071,20171211,46000.0,0,0,1,0,39617ba92d4c4de8802669c02da1b1b5
67,5072,20170915,65000.0,0,1,0,0,fd75302f189044e083f32152398889c5
61,5073,20171018,37000.0,0,1,0,0,1a49aea4859d48feb21e10cf4ed241cd
52,5074,20150831,85000.0,0,1,0,0,cca97319a0364576ab8ce5738cb0a654
63,5075,20171029,79000.0,1,0,0,0,685bdb99ecfa4cbcb0ee9dbb71bd4e90
90,5076,20160722,119000.0,1,0,0,0,d3bffca55668437d89226db69907b705
54,5077,20150829,75000.0,1,0,0,0,ab161e0d82d34061bb2983c17d05eacb
71,5078,20170728,53000.0,0,1,0,0,d1afef3bb120443eaed2829e227b938c
22,5079,20171220,53000.0,0,1,0,0,13032878f513409bb503d79069bd8779
24,5080,20180605,46000.0,0,1,0,0,fe6aa84b089547149a6adfb80a17cb5d
25,5081,20140316,68000.0,1,0,0,0,7f417d6b1ac249078d5ab3e2528536d2
43,5082,20170829,63000.0,1,0,0,0,a95968b000c74428a8a9d2fe8b5963f5
74,5083,20180108,53000.0,1,0,0,0,7997baebfd55418e82320d095834af8d
53,5084,20160825,100000.0,1,0,0,0,891ce7b6861f49f09260c9b7bfcf14c8
66,5085,20160710,51000.0,1,0,0,0,9293e60990864e08960b727a8897ea5f
74,5086,20160909,82000.0,1,0,0,0,6ee8f0c8b1a143108e0b5e2cdc761365
43,5087,20180722,60000.0,1,0,0,0,9d3cd9fcde7f4bbabaeb35f61a36c3a5
0,5088,20180623,,0,0,0,1,ecb5284a1b964eb893e5cf31a93b12bc
0,5089,20171021,,0,0,0,1,d3f70877b0ad4c909bce4f7960ba0f2c
55,5090,20171006,41000.0,0,1,0,0,09840ad0df884a18910af206fd90e597
40,5091,20160630,69000.0,0,1,0,0,0c6ef3d7dde644c897e95f6129b55d86
64,5092,20180517,66000.0,1,0,0,0,32100e4e903741d49b4372c5ec7d8ca9
42,5093,20140902,32000.0,0,1,0,0,dc71eebf1112489987b78e2d7a621745
65,5094,20171202,60000.0,1,0,0,0,5e7f3b6e761841f3af81213e4bdf4225
34,5095,20180415,41000.0,0,1,0,0,438754025de24239a4561429155a7e36
27,5096,20170415,67000.0,0,1,0,0,6fbd611055b84f45bb23eb003742207c
64,5097,20180613,51000.0,1,0,0,0,57511dc6539d41a8a2f2f2ced131eb92
33,5098,20161019,36000.0,1,0,0,0,89e71ea899a44ec39624a4b522b4fa9b
60,5099,20170912,68000.0,0,1,0,0,408d9cb496c148a199e4df7cd31452ce
64,5100,20180531,72000.0,0,1,0,0,ff8bee9ba3754ac687d9af685b2981b7
63,5101,20170810,77000.0,1,0,0,0,62a18972d8bf47eabd3b5b90485f6ed5
53,5102,20160414,44000.0,1,0,0,0,7ab18944c33e4813812592d9b1fedd9e
88,5103,20160102,116000.0,1,0,0,0,30ab390d4075402483ff3162de6dd84a
89,5104,20160129,71000.0,1,0,0,0,2bb9ae13afd749f6bcfd45b95430b02a
0,5105,20170926,,0,0,0,1,912b9f623b9e4b4eb99b6dc919f09a93
27,5106,20150830,73000.0,0,1,0,0,8f45a5974df34ff3898cb0fa61d28dcc
59,5107,20171009,71000.0,1,0,0,0,3c33fa89263b423688c611b3879a85ce
0,5108,20171207,,0,0,0,1,72f26c7826174e8d8426e02ee335f9f9
44,5109,20180101,46000.0,0,1,0,0,cefb3db55cf048d0bbbc0cb2a19b52cd
36,5110,20161123,56000.0,0,1,0,0,3af27298abd14366aa4568bdd1253c38
49,5111,20171229,55000.0,0,1,0,0,b2ecdd8b292f46a7a06db9569b1e282b
35,5112,20160601,41000.0,1,0,0,0,c259c5ceb06440219fa381a1fbf4c337
64,5113,20180127,57000.0,0,1,0,0,54d60cf626294a1685867c5f31dbf7b8
50,5114,20140917,35000.0,0,1,0,0,fad67e30e00241c9b28ac50d60a5130e
64,5115,20180310,65000.0,0,1,0,0,54b38aa97c7f4ce8829830725f67f167
47,5116,20160828,66000.0,1,0,0,0,f7a4d1d7beea4c049bfc99e1932f340d
27,5117,20171215,69000.0,0,1,0,0,c767d7616bc64426afdc32420e28dd23
43,5118,20170114,84000.0,1,0,0,0,aedba933c467488a82f5b83fa981ef8a
89,5119,20180308,88000.0,0,1,0,0,c6015e690cc34986b20dc3c9644f720c
48,5120,20130906,35000.0,1,0,0,0,1661fd9fb3b64231953f181f582e6edb
42,5121,20161027,58000.0,0,0,1,0,19210a70016c4ea98606657cd0c55d8b
65,5122,20171004,102000.0,1,0,0,0,7539eacefcfb4a3db7226fe0056e3f3f
43,5123,20161113,67000.0,1,0,0,0,e0cf04bd713447c4937e19716ac051ba
51,5124,20161028,112000.0,1,0,0,0,89719ea684b3419a92c79a4660985a15
0,5125,20170521,,0,0,0,1,4265aed052a445d8a7e72c9ae16b77e0
39,5126,20170605,42000.0,0,1,0,0,5b71399c438d4b7788d02c109cf7acaf
48,5127,20180719,70000.0,0,1,0,0,a704e150927f49a0ab88f152078f159d
68,5128,20140330,69000.0,0,1,0,0,6754504014ab4a7e8fce507acf566f9f
59,5129,20170204,34000.0,0,1,0,0,7c0a8f9b191f40d3b5b478905495864a
0,5130,20171218,,0,0,0,1,56ce169a5a5b47e1b2028c663d3a11eb
33,5131,20180628,35000.0,1,0,0,0,3bee268f105f4c5397ff326fcee03f7f
25,5132,20160112,59000.0,0,1,0,0,26fcd3c2c294477ea0cca9c5906850df
66,5133,20150508,55000.0,0,1,0,0,ad7e224e857e419d9db92451e8969e85
0,5134,20180104,,0,0,0,1,fb53e5301e52408dac5bf1b9366f277a
80,5135,20141229,64000.0,1,0,0,0,952ebb382de0489db454f37dcd7da71d
58,5136,20171125,73000.0,1,0,0,0,36747348fbca4cdfb6532cbbb4179154
52,5137,20170112,97000.0,1,0,0,0,bd920b7b033d42fb9d97be92343a9aef
38,5138,20171219,84000.0,1,0,0,0,9aeae2cbe24e4d62a7f4ce050be5da80
22,5139,20171111,61000.0,0,1,0,0,50a2b91918ba45b6bcd2556f70c75aa0
50,5140,20170311,82000.0,1,0,0,0,3f9029ee39a1483c9b33d6675f3aa43d
59,5141,20180318,57000.0,0,1,0,0,b94e988ed63a498aab070a6a64458812
27,5142,20171201,55000.0,0,1,0,0,fea0d1e7c8374feca24c7672e0b60d13
58,5143,20161010,88000.0,1,0,0,0,89d303af649a4e679955cd25733977c4
36,5144,20171009,39000.0,1,0,0,0,37f7c5629f5e4908ac73b1c7e9aa4403
61,5145,20160727,106000.0,1,0,0,0,9670cd63114f48ebb1b8ff3858904c82
52,5146,20180423,64000.0,0,1,0,0,2e5b856461cd46d1b4fa139ac4741135
46,5147,20160404,32000.0,0,1,0,0,991e1092ad554373aed297ac057ed7dd
61,5148,20180412,111000.0,1,0,0,0,e2a8952a0a504021995b8c609ebd6ded
36,5149,20180624,64000.0,1,0,0,0,d7d5dc9730ff479c840e10eaa190e8bc
38,5150,20160223,64000.0,0,1,0,0,cfac8da70c354615b747646d234a1885
27,5151,20180313,31000.0,0,1,0,0,a778089b56034462b625fa458be8d3e4
55,5152,20180425,85000.0,0,1,0,0,392a50ac00844c7580d741f3004cb70e
0,5153,20180501,,0,0,0,1,10fb6eee170242c1b1ad9fc2299f5485
70,5154,20170505,52000.0,0,1,0,0,870d8277c06542b49834c8723e2d5567
89,5155,20180719,74000.0,0,1,0,0,ed79f35c799d4f829f864b86f5eb43f7
55,5156,20180509,57000.0,0,1,0,0,fc7dbed9006f403ab151ea7bd889ee55
60,5157,20180616,63000.0,0,1,0,0,4a985493e3b141c1b2040b0ab56c62fb
76,5158,20160115,60000.0,0,1,0,0,6fd0fff2a0df4c8da26b5658d220a96a
50,5159,20170124,82000.0,1,0,0,0,ea80e80e157a410d8fdfc6221f4a785a
77,5160,20170813,51000.0,1,0,0,0,f5dc6679ae0949acbc4ccd0fbe1480f0
0,5161,20160228,,0,0,0,1,ad254435fe7f49ffae09bbfe211ccf78
54,5162,20180129,55000.0,0,1,0,0,08377118255f4374b173879fa81b8100
49,5163,20161120,88000.0,1,0,0,0,55d77afdd5fd481aafc282f23516d7c0
68,5164,20171018,57000.0,0,0,1,0,6a17ce8eff0145099afc254b74a77106
25,5165,20160412,69000.0,1,0,0,0,be85e0f528c24ae9acae162d6a2bc832
88,5166,20160729,80000.0,1,0,0,0,f27e921ee8254022a84afa2c98fd0abd
26,5167,20180112,40000.0,0,1,0,0,1126f32b64ae44e9af6e0c8ce5f75dd9
68,5168,20140630,38000.0,0,1,0,0,1739cf3e7afb4300aa703b32261cd0bd
40,5169,20161014,85000.0,0,1,0,0,6b05f96fe4c84347a007eadc4439e1f8
50,5170,20170806,65000.0,1,0,0,0,4a5960fb3b054de39299788f537162d9
0,5171,20161103,,0,0,0,1,ac994f56c4c7421d965105a11bf10795
56,5172,20170512,61000.0,0,1,0,0,596bd8f29e87418a8f0a8c21f3ce6365
58,5173,20180224,62000.0,0,1,0,0,2bbae8d1517449c8bbc87077c05e5170
79,5174,20180307,41000.0,1,0,0,0,da20295eb3b941699487566a84dbac6f
27,5175,20160222,69000.0,0,1,0,0,fc8c1c028c6c43db90f75f003bfa41ed
48,5176,20171119,72000.0,1,0,0,0,ab85a0c2562c4501b6a9f28a08c018ff
29,5177,20170502,38000.0,0,1,0,0,2423ad34c87244f9a6dba4f1d139531f
84,5178,20170311,118000.0,1,0,0,0,824f23da8cf2499ca499d8a8ca068842
86,5179,20180605,68000.0,1,0,0,0,9ae9bceb0c01429f9db6066566ba92ff
37,5180,20180426,45000.0,1,0,0,0,9fc020a356b54c29b87122f0ca9bd134
58,5181,20161225,70000.0,1,0,0,0,a2b2d8659d794d55809fba48aa1ae60a
0,5182,20180416,,0,0,0,1,accff78e2b0e4698b7ea680e41cea850
53,5183,20180123,113000.0,1,0,0,0,c7525e27e235451fa96883ebb92aa80f
65,5184,20140111,48000.0,0,1,0,0,eb5ed42bda0748eba57efc1413ec8eff
55,5185,20180102,33000.0,1,0,0,0,93ad37ec69c8432cb320146df7fe6c9f
79,5186,20151115,102000.0,0,1,0,0,7442737db478422b8db9f223f2c1ddd0
76,5187,20170228,72000.0,0,1,0,0,533c24cdc0904ea1955909565ae507a9
77,5188,20171016,50000.0,0,1,0,0,f67a8c148408430eb65beda00750a159
52,5189,20151023,82000.0,0,1,0,0,497661c41c2c412b89e33f3403712cee
58,5190,20160724,82000.0,1,0,0,0,e181c5fdee7840f7a0ed7e869d6da62c
70,5191,20180208,90000.0,0,1,0,0,c67aa77af3ff45f4bb282eddd63fbddc
42,5192,20150530,73000.0,0,1,0,0,bcd9fbbb25454c38be9ed35ca901896e
50,5193,20170209,43000.0,0,1,0,0,95e94202440a43939f3195fc975e7367
57,5194,20180605,90000.0,1,0,0,0,d808a466b9904cc396d7aa8fa03bca24
42,5195,20170903,45000.0,1,0,0,0,3b9ebae44a96429fb841f985502aa0b9
47,5196,20171024,31000.0,0,1,0,0,8546396e46394221a3d889aba0593e5a
0,5197,20180309,,0,0,0,1,a0eb962745114f9f922b67a17940771a
68,5198,20160331,66000.0,1,0,0,0,0f0d1325cdf646bea396a91d4868f7dd
47,5199,20171104,68000.0,0,1,0,0,4aa37c271d454d9b883b3fb007cf0dc6
63,5200,20160702,55000.0,0,1,0,0,8451b02773df4cd8b1c3e7f2ed3c69de
55,5201,20171202,39000.0,1,0,0,0,d24391f6da3040319f2bef0efba30dc3
23,5202,20160221,35000.0,1,0,0,0,df4fd1a7d2144ac4af6c83bbe62ddbe0
35,5203,20180106,55000.0,0,1,0,0,52f3d00658ea420e9680e3bacc0c93f6
45,5204,20171211,70000.0,1,0,0,0,c0dd8c73b36e4fd1b095900d2746e722
59,5205,20180402,55000.0,1,0,0,0,1e6f7c2016d64c6c9ffc21e8b320e65b
80,5206,20180714,89000.0,0,1,0,0,ef65dd061ff24b0f805a51dd0328dbcb
